X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;RATE
70249625;4644383;28691553;28672693;38879165;9089,06;41576932;829291;413,61 ;2881158;1682232;273;8;5,54;39,17;3,32;3,11E-05;3,34;6,56;40,84;50,82;40,82;15,89;69,34;0,65;0,2320 ;0,38;12,94;3,7631 ;145,01;2,59;2,73;6,05;92,72;66;21,62;5,28;1,4118 ;-0,0328 ;2
48070498;20433972;32480761;30053565;21212621;516,84;18016933;382618;119,85 ;-4174829;-4032832;-306;15;-6,48;51,43;-1,3;-1,53E-05;-0,97;6,09;67,57;24,62;62,52;6,53;39,07;15,79;-0,2219 ;5,92;1,08;1,2915 ;59,95;20,85;-8,13;-12,49;-66,38;-86,83;7,49;-25,74;1,1871 ;0,0917 ;2
131602094;28393718;65733004;66011140;115362447;26623,65;65590954;520046;163,40 ;6221025;1619006;177;23;5,54;51,36;2,87;5,04E-05;2,74;6,2;49,95;26,89;50,16;29,34;62,76;7,08;-0,2187 ;3,53;20,23;3,1316 ;99,36;1,06;1,27;2,48;131,45;4,39;16,08;0,18;1,2297 ;0,0686 ;2
81028513;3752213;49299673;52399121;57962218;13156,85;28629392;238185;467,44 ;5790530;2197961;158;20;9,36;60,57;1,35;2,74E-05;1,37;1,77;60,84;19,77;64,67;44,67;99,25;6,89;-0,4763 ;2,44;16,24;0,4744 ;54,64;4,76;2,79;4,16;77,21;39,35;23,59;5,09;1,1350 ;0,0297 ;2
20327614;5186176;9021402;18400544;11934048;5906,87;1927070;69781;115,86 ;1140734;1778430;282;17;7,24;82,28;-2,88;-1,78E-04;-3,07;4,67;44,38;19,81492027;90,52;26,51;57,75788406;75,22;-2,5652 ;7,13;29,06;0,0100 ;10,47;-5,45;8,67;9,75;33,55;65,14;40,07;18,56;2,0434 ;0,0408 ;2
129097554;959811;63801504;117788271;16450679;-531,86;11309283;424019;182,79 ;-4455515;-1073214;-40;17;-1,65;98,1;-13,89;-2,02E-04;-8,26;3,46;49,42;19,81492027;91,24;9,6;57,75788406;-15,3;0,4873 ;-1,34;-0,41;0,3708 ;9,6;1,75;-0,81;-0,88;-35,72;-13,65;31,09;-10,35;1,9280 ;-0,0312 ;2
29567192;7587772;9951323;18239756;39154673;7865,38;11327436;49279;331,82 ;3178344;2780561;307;17;11,71;49,47;-0,21;-7,21E-06;-0,22;2,06;33,66;13,93;61,69;17,89;36,15;13,99;0,1237 ;5,36;26,6;0,9423 ;62,1;-43,12;9,34;15,65;69,7;79,01;17,81;9,2;2,2647 ;0,0270 ;2
46808308;11639900;13506422;31156486;102165650;9709,07;15651822;200814;714,45 ;3015138;1751667;287;21;7,23;71,99;0,14;9,38E-06;0,14;2,05;28,85;26,79;66,56;22,51;57,75788406;9,94;-3,0820 ;3,33;20,74;0,5027 ;50,24;16,56;3,78;5,77;88,68;67,17;6,51;2,24;2,4333 ;-0,0600 ;2
62268945;4320656;9288897;53426136;53801886;15152,17;8842808;144404;538,02 ;10447346;9593481;965;14;20,33;77,87;-2,29;-1,39E-04;-2,68;1,44;14,92;19,81492027;85,8;8,24;57,75788406;82,2;4,6448 ;11,67;24,33;0,1404 ;16,55;-8,86;16,7;19,07;210,09;244,52;28;22,6;5,8268 ;0,0628 ;2
13706725;5361082;7071897;10157081;5180462;3483,51;3549644;50900;92,51 ;-2628037;1628849;383;22;-16,33;64,88;-2,83;-4,12E-05;-1,62;2,55;51,59;12,79;74,1;7,44;35,52;15,34;0,1331 ;3,97;25,41;0,6263 ;34,95;-13,72;10,99;17,43;-116,93;95,89;7,7;41,6;1,6577 ;-0,0654 ;2
55017865;5664944;16343476;44788599;38361301;-16491,92;10229266;350838;162,55 ;-6407837;-24290646;-1503;11;-8,19;73,85;-0,6;-2,27E-05;-0,35;3,74;29,71;7,23;81,41;15,85;98,89;3,35;2,3562 ;0,62;-29,98;0,0861 ;22,84;112,18;-34,1;-41,85;-77,38;-311,44;5,33;-67,23;2,7841 ;0,0467 ;2
109488940;28644827;37497700;48532360;128942559;34447,85;60956579;3012007;172,61 ;14664081;5617201;420;10;15,3;37,95;1,06;2,25E-05;1,12;2,94;34,25;37,33;44,33;29,86;93,56;3,86;0,8702 ;2,15;31,46;1,0775 ;125,6;7,13;5,71;12,23;210,14;120,28;37,71;6,51;1,4948 ;0,0258 ;2
15864927;1086221;6447388;6090464;13955202;-3987,94;9774463;333791;218,05 ;-1329209;-8608476;-890;12;-6,28;81,96;2,97;4,24E-05;1,82;6,56;40,64;38;38,39;19,06;60,81;-10,21;0,1330 ;-6,29;-25,14;0,4362 ;160,49;-19,75;-44,93;-83,17;-23,62;-152,94;24,67;-61,69;1,3259 ;-0,2413 ;2
89196052;38889784;58054035;61882291;69338456;8820,83;27313761;319764;194,23 ;918722;-7913227;-512;29;2,02;63,49;0,77;1,95E-05;0,61;11,88;65,09;19,4;69,38;24,78;92,53;28,6;-1,0687 ;8,76;9,89;0,2590 ;44,14;-19,93;-7,89;-11,79;11,18;-135,65;12,29;-16,08;1,1030 ;0,1891 ;2
39503152;12820322;17838759;23785426;37550111;5337,15;15717726;168491;227,58 ;1684109;1566601;1409;30;6,18;46,14;-0,94;-2,24E-05;-0,96;1,81;45,16;12,56;60,21;7,66;95,22;8,41;-0,0773 ;3,34;13,51;0,3561 ;66,08;-5,1;4,11;6,79;30,29;38,59;9,21;5,71;1,4444 ;0,0371 ;2
38774165;4268407;11312006;29824281;42032682;8039,38;8949883;145954;977,50 ;6434116;4783521;580;24;18,69;67,02;-1,26;-5,93E-05;-1,41;0,87;29,17;10,29;76,92;2,93;57,75788406;60,96;1,2902 ;14,07;20,73;0,4088 ;30,01;-11,75;12,36;17,21;155,98;163,91;23,38;16,09;2,7856 ;0,2080 ;2
50804934;24732967;25916580;28521160;75604189;22955,36;22283774;244848;258,03 ;10783941;6863921;653;24;23,86;54,63;0,09;2,95E-06;0,1;4,4;51,01;14,06;56,14;5,02;42,43;50,51;-0,0136 ;22,15;45,18;1,3915 ;78,13;161,68;14,66;26,26;187,55;183,42;19,22;13,95;1,4092 ;0,2610 ;2
3601570278;2695528599;2926606775;1374670149;1253859291;482106,78;2226900129;267935486,5;795,60 ;6080268;-123139960;-446;6;0,99;-0,61;9,01;4,99E-05;7,88;18,41751676;81,26;46,84;38,17;1,61;53,23;-0,61;0,0044 ;-0,38;13,39;0,6435 ;162;-0,09;-3,43;-8,78;0,45;-9,07;22,10545161;-9,82;0,7768 ;0,0042 ;2
95208086;38011782;60594443;52935393;78431721;21114,38;42272693;598347;363,11 ;18016054;7648401;647;30;19,51;53,11;0,78;1,45E-05;0,89;5,01;63,64;8,78;55,6;37,12;97,96;43,91;-1,2403 ;19,5;22,18;0,2398 ;79,86;17,3;8,18;15,55;787,5042169;565;45,34;12,78;0,8830 ;0,2988 ;2
32909766;10305270;16240912;27288934;20224811;-32129,26;5620832;351398;192,62 ;-13435350;-39919724;-3897;11;-24,99;72,91;-0,92;-3,31E-05;-0,31;3;49,35;3,47;82,92;26,89;57,75788406;-56,39;-6,7522 ;-9,63;-97,63;0,2373 ;20,6;213,14;-59,8833453;-84,04;-259,61;-716,8245249;14,22;-192,8980176;1,7562 ;-0,2995 ;2
3094314077;1084398142;1801875184;1660150331;2771630264;622829,7;1434163746;7931168;445,31 ;150055848;77338111;904;41;5,57;41,71;0,76;1,46E-05;0,75;3,27;58,23;20,53;53,65;6,34;46,75;20,51;0,1109 ;9,51;20,13;1,0916 ;86,39;5,97;2,51;4,93;28,8;20,03;11,5;3,76;1,2370 ;0,0673 ;2
153206748;51088821;61078326;54408218;369318503;45436,22;98798530;893121;894,23 ;17416957;14102514;3531;12;12,2;22,46;-0,33;-1,23E-05;-0,35;0,56;39,87;19,81492027;35,51;0,39;57,75788406;33,86;0,6780 ;21,84;29,66;1,7881 ;181,59;-15,64;9,2;25,92;87,08;101,34;8,07;5,49;1,4763 ;0,3422 ;2
107064734;80849572;105077408;92082670;9989144;11518,36;14982064;564313;95,13 ;2016360;4404644;450;49;2,08;81,44;-0,79;-5,27E-06;-0,97;6,97;98,14;1,09;86,01;20,59048356;85,69;9,65;0,0644 ;1,35;10,76;2,5071 ;16,27;-77,49;4,18;4,86;41,23;126,64;22,10545161;61,99;0,9930 ;0,0112 ;2
53816342;1590703;17933444;47489295;25817569;15912,05;6327047;2272011,138;145,04 ;3359612;2847714;604;20;7,23;43,07;-2,06;-8,39E-05;-2,27;3,39;33,32;19,81492027;88,24;20,59048356;57,75788406;8,26;0,7868 ;0,97;29,57;0,0233 ;13,32;-6,91;5,29;6;13,82;17,26;22,10545161;16,25;2,6797 ;-0,0397 ;2
259589717;3815501;52492085;84561433;248734055;45265,12;175028284;1503046;395,59 ;16366976;10100908;859;19;8,24;28,06;-1,26;-1,79E-05;-1,32;0,63;20,22;19,81492027;32,58;20,59048356;57,75788406;12,56;-0,0525 ;8,47;17,44;0,3938 ;206,98;-3,73;4,27;11,81;139,02;125,75;24,81;5,95;1,6993 ;0,2576 ;2
51812932;11370181;19079981;34902670;74177481;12696,43;16910263;115177;238,51 ;5775633;4337425;1287,873488;38;14,17;57,71;-1,31;-5,74E-05;-1,36;0,89;36,82;1,29;67,36;14,57;57,75788406;23,91;-0,5144 ;7,8;24,5;0,8671 ;48,45;-5,22;9,09;13,22;115,51;120,73;16,77;8,14;2,0565 ;0,0257 ;2
16393883;6844787;7540841;10615042;14891350;4608,82;5778841;67167;236,37 ;1855778;1295344;231;11;11,55;47,67;1,34;3,46E-05;1,48;8,33;46;23,14;64,75;40,12;69,81;4,03;-0,1484 ;1,42;28,11;0,6204 ;54,44;9,05;7,9;12,2;66,28;57,45;23,95;10,8;1,6381 ;0,0189 ;2
53784233;13534245;41546758;30577969;21003318;8642,87;23206264;71809;437,57 ;4228992;2998504;1528;9;10,27;43,25;2,14;1,93E-05;2,48;11,84;77,25;32,21;56,85;20,59048356;58,89;20,42;-0,2975 ;8,81;16,07;0,9004 ;75,89;9,94;6,06;9,97;40,31;38,24;37,82;19,1;0,9634 ;0,1240 ;2
125207872;13194714;44164621;106362381;74613804;43671,33;18845491;486283;263,65 ;30229317;22954224;3995;4;24,91;82,01;-1,28;-5,07E-05;-1,93;9,68;35,27;19,81492027;84,95;20,59048356;57,75788406;165,0637084;110,1951 ;26,49;34,88;0,0694 ;17,72;-26,45;18,33;21,58;787,5042169;705,47;59,41;35,16;2,4142 ;0,2937 ;2
59203134;764801;16793503;50496658;34905527;-699,83;8706476;132351;232,70 ;-4265786;-5337751;-403;9;-6,16;82,74;-0,95;-3,80E-05;-0,75;6,65;28,37;4,75;85,29;18;85,65;11,2;-25,4639 ;1,65;-1,18;0,1219 ;17,24;21,45;-8,73;-9,99;-60,43;-95,76;23,66;-19,37;3,0582 ;-0,1087 ;2
72977558;8884992;14580701;45669355;94629105;16985,64;27308204;146552;591,43 ;8424101;8208459;643;5;13,9;58,29;0,21;7,33E-06;0,22;1,39;19,98;15,55;62,58;15,64;4,05;26,28;0,7837 ;9,83;23,28;1,9073 ;59,8;54,86;12,14;20,58;129,97;122,1;21,76;8,36;4,0372 ;0,0455 ;2
63440695;17441663;22271733;23893575;182723672;29260,16;39547120;682877;493,85 ;8149454;5371239;3123;6;14,95;24,11;-0,13;-6,19E-06;-0,14;1,86;35,11;1,4;37,66;9,47;57,75788406;21,45;-2,9130 ;13,37;46,12;0,2204 ;165,51;-30,08;9,3;25,33;94,76;88,49;11,84;4,16;1,1579 ;0,1598 ;2
22654533;721904;5585991;17980609;33920064;6623,99;4673924;524782;521,85 ;2606704;3428152;54;5;14,22;51,26;-1,81;-1,32E-04;-1,94;2,08;24,66;19,81492027;79,37;0,28;57,75788406;92,43;-108,5294 ;19,07;29,24;0,0135 ;25,99;-5,52;15,13;19,07;40,93;63,02;24,61;11,83;3,2343 ;0,2391 ;2
158634646;42322658;79164927;79877037;225226874;32011,55;78757608;307350;654,73 ;15228468;2726935;199;8;10,77;45,97;1,47;4,21E-05;1,48;6,38;49,9;22,21;50,35;20,59048356;35,58;27,41;-0,0406 ;13,61;20,18;4,4325 ;98,6;2,37;1,82;3,92;224,99;67,18;16,56;2,02;1,3979 ;0,2647 ;2
49259104;13315543;27604364;28154405;49109112;8100,22;21104699;177366;522,44 ;2487752;1799568;192;15;5,59;57,45;0,49;1,13E-05;0,49;3,26;56,04;23,01;57,16;32,45;52,3;23,58;-0,0136 ;10,1;16,44;1,2474 ;74,96;10,51;3,91;6,18;44,45;40,64;18,93;4,63;1,2728 ;0,1937 ;2
63574651;18209393;21713325;31789769;95976898;14779,57;31784881;246828;454,87 ;5207676;3996381;238;21;9,94;37,8;-0,39;-1,19E-05;-0,41;0,49;34,15;4,67;50;5,09;57,75788406;2,3;-0,1978 ;1,15;23,25;1,0510 ;99,98;-12,63;6,9;13,34;57,23;56,65;11,73;5,37;1,9045 ;-0,0981 ;2
38303889;7827576;12428314;23850248;45601529;5077,44;14453641;108748;447,07 ;336139;250207;21;11;1,84;54,76;-0,76;-2,41E-05;-0,76;2,43;32,45;3,69;62,27;11,6;84,09;15,54;1,0262 ;5,86;13,26;0,1224 ;60,6;0,34;0,64;1,05;5,75;3,91;15,17;0,5;1,9767 ;0,0356 ;2
57998091;10479948;25789007;27579878;28144674;754,95;30418213;69366;432,99 ;-1630991;-2961362;323;14;-0,48;42,1;1,5;1,39E-05;1,25;5,22;44,47;44,21;47,55;18,22;0,93;11,84;0,5395 ;6,21;1,3;5,4581 ;110,29;-8,49;-4,92;-10,34;-34,86;-86,01;12,27;-14,3;2,0713 ;0,0828 ;2
54663947;11937619;16302247;40490559;38944180;9739,71;14173389;96114;208,26 ;2765860;2423908;482;30;7,08;66,91;-1,92;-5,28E-05;-1,98;6,22;29,82;17,17;74,07;10,54;92,07;10,59;-0,2474 ;2,74;17,82;0,2167 ;35;-3,02;4,43;5,99;46,8;50,95;14,6;7,73;2,5623 ;0,0093 ;2
223946699;32888363;64917474;210065405;40499267;-474,82;13881294;1133849;212,04 ;-12286064;-15620051;-458;12;-1,94;81,87;-18,94;-5,52E-04;-9,718768285;14,91;28,99;19,81492027;93,8;0,1;57,75788406;50,36;-8,7959 ;3,12;-0,21;0,0169 ;6,61;3,04;-6,58;-7,17;-35,61;-45,28;-10,17;-38,57;3,2449 ;0,0535 ;2
30891167;6469945;10537377;23334006;38407683;25968,24;7557161;91213;183,77 ;2981146;2778961;465;22;12,5;67;-2,12;-1,08E-04;-2,29;1,78;34,11;19,81492027;75,54;20,59048356;57,75788406;24,58;-0,2154 ;6,01;84,06;1,0357 ;32,39;-3,81;9,11;12,33;99,37;130,71;13,62;10,21;2,5093 ;-0,0471 ;2
35821064;12880485;17606116;23781873;16685538;1798,87;12039192;143245;135,65 ;-314122;-2043153;-188;15;-0,54;52,89;2,24;3,11E-05;1,75;5,1;49,15;27,39;66,39;29,96;95,59;-0,15;0,6530 ;-0,05;5,02;0,2376 ;50,62;-6,78;-5,79;-8,63;-5,89;-54,63;21,64;-17,47;1,4246 ;-0,0307 ;2
54624665;10017483;27670612;32323702;114120803;18162,4;22300963;359601;197,10 ;8579252;6289088;489;20;17,98;63,67;-0,08;-4,21E-06;-0,08;1,2;50,66;21,74;59,17;33,11;69,31;22,43;0,9844 ;9,16;33,25;0,6569 ;68,99;-62,03;12,47;20,11;123,98;85,44;12,94;5,18;1,3324 ;0,2008 ;2
7811349;276392;2709712;7182125;5799328;-333,77;629225;152491;141,45 ;242183;-2084846;-549;10;3,18;73,84;-1,61;-1,48E-04;-1,01;3,76;34,69;0,28;91,94;20,59048356;57,75788406;28,84;5,2533 ;2,32;-4,27;0,0441 ;8,76;32,55;-19,76;-24,48;8,3;-100,78;47,13;-50,68;2,6979 ;0,0085 ;2
18592142;7083227;7928968;15194229;14157884;6703,72;3397913;130542;106,45 ;1837639;1257411;3308;37;11,37;71,5;-1,4;-5,82E-05;-1,55;6,9;42,65;1,44;81,72;30,05;44,95;44,41;-0,2742 ;8,12;36,06;0,5928 ;22,36;-7,77;6,79;8,52;96,72;91,28;35,66;12,25;2,0583 ;0,0772 ;2
38273024;13079679;14980774;24521264;16816452;892,85;13751760;59340;247,30 ;-2264709;-1838324;-205;15;-3,98;56,82;-1,52;-1,85E-05;-1,25;7,1;39,14;32,93;64,07;20,84;43,92;2,56;0,0684 ;0,92;2,33;1,5447 ;56,08;11,36;-4,63;-6,95;-47,34;-55,21;-5,54;-15,71;2,1301 ;-0,0046 ;2
107286764;31322887;35407565;77919452;81943584;35105,66;29367312;157470;388,36 ;26243726;20961277;2795;21;26,47;70,34;-2,63;-7,33E-05;-3,64;2,01;33;19,81492027;72,63;8,69;57,75788406;108,67;2,7083 ;29,75;32,72;2,7180 ;37,69;-11,67;19,54;26,9;699,83;728,01;39,13;33,32;2,4885 ;0,3412 ;2
42084612;27081860;29822372;35913422;41866427;19915,63;6171190;7957;108,46 ;5148620;4241724;443;5;13,65;72,74;-0,41;-2,76E-05;-0,45;13,79;70,86;2,44;85,34;14,24;21,46;120,96;-4,5040 ;17,74;47,32;0,1539 ;17,18;-26,99;10,83;12,79;99,97;92,53;15,96;11,38;1,2316 ;0,2072 ;2
34628776;9365992;17459208;27031358;25697408;8794,95;7597418;40606;166,87 ;1611873;1285406;824;20;6,15;57,6;-1,84;-6,24E-05;-1,92;2,71;50,42;1,62;78,06;30,54;5,51;15,19;-0,2894 ;3,33;25,4;0,2414 ;28,11;-3,1;3,75;4,72;20,47;24,65;19,1;7,56;1,6572 ;0,0341 ;2
240703456;9357207;82329701;193339540;154820236;96265,97;47363916;1268440;323,89 ;77115166;53113016;11153;6;39,02681125;80,57;-3,87;-1,26E-04;-6,47;18,41751676;34,2;2,97;80,32;20,59048356;57,75788406;134,07;2,7773 ;26,38;39,99;3,9306 ;24,5;-10,6;27,22;32,66;787,5042169;791,9132971;69,71707933;44,87;2,4628 ;0,4654 ;2
12924019;5132154;5572387;8975552;10019302;4118,81;3948467;62849;200,39 ;2463994;2049735;325;12;24,08;45,08;-1,35;-3,43E-05;-1,76;5,13;43,12;12,99;69,45;29,13;57,75788406;49,68;-0,0176 ;15,18;31,87;0,5419 ;43,99;-18,32;18,54;25,28;78,22;83,04;42,68;26,11;1,9170 ;0,1766 ;2
125924711;61517092;69489000;54358925;64398947;21049,49;71565786;190077;140,00 ;-1886753;-3948391;-149;16;-0,7;36,56;4,93;4,44E-05;4,13;8,92;55,18;39,72;43,17;27,86;50,92;15,81;-0,1449 ;8,99;16,72;1,9809 ;131,65;-0,24;-3,35;-7,01;-13,87;-29,03;9,57;-6,13;1,1700 ;0,1262 ;2
10600823;1556160;3958269;4659226;7130794;1403,03;5941597;153229;230,03 ;-3035;-350164;-64;6;0,87;21,93;3,14;3,77E-05;2,78;11,45;37,34;44,27;43,95;20,59048356;10,22;14,3;-0,0507 ;8,01;13,24;1,5260 ;127,52;-1,52;-3,87;-6,89;-0,11;-28,56;31,39;-11,42;2,2763 ;0,0991 ;2
18031018;5210725;9926590;12072126;32026905;7439,05;5958892;135487;390,57 ;3025748;2058403;2058;15;20,09;39,22;-0,52;-2,77E-05;-0,56;4,19;55,05;19,81492027;66,95;12,63;57,75788406;65,23;3,3389 ;21,56;41,26;0,0746 ;49,36;-15,16;12,95;18,43;60,51;53,38;42,4;8,33;1,2537 ;0,4677 ;2
74041701;18242160;25656339;57888923;64523555;16822,11;16152778;84716;512,09 ;10200827;8859471;1310;17;18,29;69,64;-2,58;-1,03E-04;-3;3,82;34,65;0,17;78,18;10,28;57,75788406;64,94;-0,1789 ;14,17;22,72;0,5751 ;27,9;-5,99;13,51;17,09;148,75;169,8;21,99;18,05;2,4100 ;0,1660 ;2
32385749;5747035;16592225;16251698;39320074;8365,21;16134051;80838;228,61 ;2140486;2206150;255;24;6,38;43,07;2,43;5,91E-05;2,32;0,95;51,23;22,99;50,18;36,45;75,66;25,54;-0,8206 ;12,72;25,83;0,7914 ;99,28;4,36;5,87;13,68;44,59;66,8;17,93;8,15;1,2084 ;0,0462 ;2
472126440;74307390;235757555;103581835;520755484;42178,9;368544605;1249264;913,61 ;21724695;-541972;-15;11;4,94;18,03;3,41;4,82E-05;3,27;2,05;49,94;56,55;21,94;67,06;69,3;4,61;0,0760 ;3,6;8,93;4,8052 ;355,8;1,03;-0,12;-0,51;118,61;2,86;10,1;0,1;0,8156 ;0,0702 ;2
186037433;1661006;97744041;124553244;66185215;17249,57;61484188;227190;560,89 ;5917553;8533146;658;21;4,49;63,29;-0,17;-1,79E-06;-0,17;2,76;52,54;11,76;66,95;29,53;81,72;-5,61;0,1238 ;-1,85;9,27;0,8726 ;49,36;-87,02;5,78;7,43;91,78;149,96;19,66;14,61;1,3351 ;-0,0614 ;2
44563662;1810035;16931722;36561485;13025309;-814,41;8002177;184918;180,91 ;-5350055;-6118389;-378;8;-10,47;57,36;-0,78;-1,27E-05;-0,51;8,33;37,99;11,25;82,04;12,97;0,28;-78,69;-0,9322 ;-14,13;-1,83;0,4984 ;21,89;56,56;-13,21;-16,6;-56,16;-59,09;8,06;-43,22;2,4831 ;-0,1332 ;2
32129405;7907528;15161200;19348720;24402298;1338,26;12780685;437695;567,50 ;757696;-894718;188;7;3,1;45,45;1,96;3,74E-05;1,82;2,37;47,19;27,92;60,22;34,21;57,27;-20,62;-0,7244 ;-8,2;4,17;0,8945 ;66,05;-1,66;-2,78;-4,62;15,96;-26,73;14,85;-5,2;1,5563 ;-0,1117 ;2
28617557;485494;4665566;24137455;4284390;-1353,85;4480102;104660;104,50 ;-2018890;-1789257;-204;7;-3,55;69,09;-23,29;-2,23E-04;-9,718768285;5,27;16,3;19,81492027;84,34;20,59048356;57,75788406;19,67;-108,3787 ;3,08;-4,73;0,0202 ;18,56;3,02;-6,23;-7,15;-46,92;-46,88;1,38;-47,08;5,1924 ;0,0291 ;2
45837279;9142477;13984688;22750588;32913877;10611,46;23086691;80207;291,27 ;1009438;-200461;-13;15;4,04;34,53;-0,07;-9,40E-07;-0,06;1,76;30,51;18,95;49,63;0,37;57,75788406;-4,86;-0,4183 ;-2,45;23,15;1,2573 ;101,48;5,01;-0,52;-0,88;13,46;-1,16;9,78;-0,26;2,3011 ;-0,0639 ;2
23467392;10750563;12513165;18850818;24130120;5193,03;4616573;61105;168,74 ;866598;482496;107;16;4,5;61,15;-0,57;-3,00E-05;-0,58;10,6;53,32;0,51;80,33;16,71;0,57;74,27;-1,6171 ;14,61;22,13;0,1214 ;24,49;-3,01;2,15;2,66;19,26;11,2;14,32;2,09;1,5501 ;0,2458 ;2
22697673;6260480;10901357;15416205;31126278;706,31;7281469;110722;464,57 ;-1929957;-1208911;-967;23;-6,58;40,38;-0,72;-3,08E-05;-0,65;0,38;48,03;16,72;67,92;26,07;57,75788406;-0,1;0,1644 ;-0,03;3,11;0,2364 ;47,23;8,83;-5,3;-7,54;-30,88;-28,09;10,63;-5,64;1,5497 ;-0,2422 ;2
24484903;7466550;10489419;22158485;34119468;16550,1;2326418;4452;85,30 ;1479791;1366030;273;7;8,54;76,2;-1,71;-2,51E-04;-1,76;1,35;42,84;19,81492027;90,5;20,59048356;57,75788406;97,21;-0,2950 ;9,24;67,59;0,2582 ;10,5;-2,03;5,65;6,31;29,6;35,4;9,51;5,19;2,2355 ;0,0589 ;2
58186746;7315103;19423590;48542590;46368371;-2631,16;9644155;116341;324,25 ;1456631;-4313886;-372;22;3,96;85,22;-1,89;-9,11E-05;-1,6;1,94;33,38;0,64;83,43;18,35;69,94;-1,5;-0,4730 ;-0,25;-4,52;0,0611 ;19,87;8,79;-7,14;-8,31;23,31;-109,5;12,77;-14,76;2,5188 ;0,0504 ;2
21974884;1032105;3648137;8798691;17070776;1994,09;13176192;102165;216,09 ;-1030200;-1024425;-189;13;-3,44;29,63;0,47;6,09E-06;0,42;2,9;16,6;39,06;40,04;14,78;86,51;-30,4;-2,7244 ;-18,23;9,07;0,5622 ;149,75;-15,73;-4,66;-11,64;-37,95;-49,44;19,94;-7,86;2,8301 ;-0,3880 ;2
18171392;627161;8254810;7458532;7454221;-4004,35;10712861;289812;96,81 ;-5466849;-9040159;-962;5;-29,2;12,66;3,16;2,20E-05;1,32;9,89;45,43;49,19;41,05;1,11;92,82;-22,6;1,1819 ;-13,33;-22,04;0,1284 ;143,63;-38,21;-49,75;-121,21;-105,99;-178,88;8,32;-123,77;0,9838 ;-0,2982 ;2
20982180;798752;5656235;11686735;15288407;1652,34;9295444;134438;131,80 ;2198230;309266;66;6;11,49;57,76;1,18;1,94E-05;1,1;2,35;26,96;37,02;55,7;6,31;45,06;4,52;0,2514 ;2;7,87;1,7781 ;79,54;-3,13;1,47;2,65;86,21;-29,17;59,59;-4,87;2,8678 ;0,0259 ;2
14399074;1878454;4317325;14207947;6248513;-921,24;191127;98699;249,94 ;-1160514;-870697;-305;7;-4,75;116,42;-6,1;-1,99E-03;-4,8;2,33;29,98;0,28;98,67;2,86;57,75788406;154,29;24,9136 ;2,05;-6,4;0,0146 ;1,35;4,28;-5,39;-5,57;-75,4;-81,21;8,52;-20;3,2961 ;0,1079 ;2
49248244;3455761;16175630;42180399;29891799;-1331,08;7067845;352680;274,24 ;-4045349;-7343412;-643;6;-6,65;77,31;-1,95;-8,26E-05;-1,34;4,62;32,85;0,46;85,65;44,24;70,67;-63,34;5,7879 ;-9,09;-2,7;0,1993 ;16,76;12,37;-14,21;-15,85;-67,42;-110,69;15,92;-22,22;2,6816 ;-0,2206 ;2
80750979;967289;22875317;61600794;85695469;1767,35;19150186;570250;616,51 ;-1960508;-3708630;-236;4;-0,58;71,75;-1,5;-6,72E-05;-1,38;1,12;28,33;5,8;76,28;17,53;57,75788406;55,41;-8,8387 ;13,14;2,19;0,0817 ;31,09;4,94;-4,34;-5,83;-24,39;-63,05;7,61;-5,91;2,7216 ;-0,1426 ;2
22614956;7942695;15784473;17887669;10440555;1526,92;4727288;119439;76,21 ;-1682914;337744;72;11;-4,24;76,45;-5,99;-1,32E-04;-5,09;6,02;69,8;7,02;79,1;0,4;80,02;-37,32;-0,0892 ;-7,8;6,75;0,7562 ;26,43;0,54;1,49;1,89;-67,32;11,4;13,2;2,73;1,2530 ;-0,0973 ;2
68973051;4425588;37627453;28440052;46662786;9018,66;40532999;50084;295,33 ;2256607;3312073;636;11;5,82;38,9;-0,04;-4,82E-07;-0,04;0,69;54,55;32,35;41,23;4,18;94,12;13,39;0,0900 ;7,87;13,08;1,2442 ;142,52;-239,73;5,05;14,89;90,71;189,09;14,81;10,08;0,8481 ;-0,5476 ;2
21579520;760821;6126081;16126381;30531679;11026,06;5453139;55845;160,69 ;1862241;1346265;250;9;10,17;63,9;-0,65;-3,62E-05;-0,68;5,41;28,39;19,81492027;74,73;0,82;57,75788406;61,05;4,9165 ;15,43;51,1;0,3262 ;33,82;-8,97;6,64;8,74;83,5;88,32;9,66;6,45;2,7773 ;0,2822 ;2
63266556;12313089;22496701;50421830;26934184;1030,96;12844726;241500;236,26 ;-196503;-2027446;-257;11;2,28;79,6;-5,74;-1,20E-04;-4,79;10,35;35,56;0,94;79,7;16,81;66,66;35,87;-0,0668 ;7,28;1,63;0,9437 ;25,47;3,21;-3,33;-3,9;-4,25;-73,67;19,49;-12,65;2,4353 ;0,0573 ;2
53513977;5755090;20523090;45121804;25506120;7777,34;8392173;72682;171,18 ;1492858;1311230;134;10;4,06;78,47;-1,69;-5,14E-05;-1,71;9,84;38,35;6,87;84,32;26,47;99,2;33,1;-3,5895 ;5,19;14,53;0,1432 ;18,6;-2,28;2,5;2,96;33,84;32,08;31,95;5,55;2,2333 ;0,0694 ;2
